sgb_id	Unknown	Level of assigned taxonomy	Assigned taxonomy	superkingdom	phylum	class	order	family	genus	species	MAG	genome	filtered	Food	Human	Animal	Other_categories	NA
SGB7322	kSGB	Species	k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Paenibacillaceae|g__Brevibacillus|s__Brevibacillus_thermoruber|t__SGB7322	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Brevibacillus	Brevibacillus_thermoruber	1	4	0	1	0	0	0	4
SGB9845	kSGB	Species	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Vibrionales|f__Vibrionaceae|g__Vibrio|s__Vibrio_casei|t__SGB9845	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	Vibrio_casei	4	4	4	3	0	0	1	8
SGB93578	ufSGB	Genus	k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Oxalobacteraceae|g__Herminiimonas|s__Herminiimonas_SGB93578|t__SGB93578	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Herminiimonas	Herminiimonas_SGB93578	1	0	0	1	0	0	0	0
SGB15865	kSGB	Species	k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Propionibacteriales|f__Propionibacteriaceae|g__Propionibacterium|s__Propionibacterium_cyclohexanicum|t__SGB15865	Bacteria	Actinobacteria	Actinomycetia	Propionibacteriales	Propionibacteriaceae	Propionibacterium	Propionibacterium_cyclohexanicum	2	1	0	1	0	0	0	2
SGB94780	ufSGB	Genus	k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridium|s__Clostridium_SGB94780|t__SGB94780	Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium_SGB94780	3	0	0	3	0	0	0	0
SGB69388	kSGB	Species	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Yersiniaceae|g__Rouxiella|s__Rouxiella_aceris|t__SGB69388	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Rouxiella	Rouxiella_aceris	1	1	1	1	0	0	0	2
SGB69214	uSGB	Genus	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodospirillales|f__Acetobacteraceae|g__Acetobacter|s__Acetobacter_SGB69214|t__SGB69214	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Acetobacter	Acetobacter_SGB69214	2	0	0	1	0	0	0	1
SGB96957	ufSGB	Genus	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Secundilactobacillus|s__Secundilactobacillus_SGB96957|t__SGB96957	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Secundilactobacillus	Secundilactobacillus_SGB96957	1	0	0	1	0	0	0	0
SGB100022	uSGB	Genus	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Erwiniaceae|g__Erwinia|s__Erwinia_SGB100022|t__SGB100022	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Erwiniaceae	Erwinia	Erwinia_SGB100022	1	0	1	1	0	0	1	0
SGB96844	ufSGB	Genus	k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Sporolactobacillaceae|g__Sporolactobacillus|s__Sporolactobacillus_SGB96844|t__SGB96844	Bacteria	Firmicutes	Bacilli	Bacillales	Sporolactobacillaceae	Sporolactobacillus	Sporolactobacillus_SGB96844	1	0	0	1	0	0	0	0
SGB93511	ufSGB	Other	k__Bacteria|p__Actinobacteria|c__CFGB10008|o__OFGB10008|f__FGB10008|g__GGB69358|s__GGB69358_SGB93511|t__SGB93511	Bacteria	Actinobacteria	CFGB10008	OFGB10008	FGB10008	GGB69358	GGB69358_SGB93511	1	0	0	1	0	0	0	0
SGB35147	kSGB	Species	k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Propionibacteriales|f__Propionibacteriaceae|g__Acidipropionibacterium|s__Acidipropionibacterium_thoenii|t__SGB35147	Bacteria	Actinobacteria	Actinomycetia	Propionibacteriales	Propionibacteriaceae	Acidipropionibacterium	Acidipropionibacterium_thoenii	12	1	0	1	0	0	10	2
SGB96841	ufSGB	Other	k__Bacteria|p__Firmicutes|c__CFGB70256|o__OFGB70256|f__FGB70256|g__GGB71119|s__GGB71119_SGB96841|t__SGB96841	Bacteria	Firmicutes	CFGB70256	OFGB70256	FGB70256	GGB71119	GGB71119_SGB96841	3	0	0	3	0	0	0	0
SGB97353	ufSGB	Genus	k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridium|s__Clostridium_SGB97353|t__SGB97353	Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium_SGB97353	1	0	0	1	0	0	0	0
SGB96875	ufSGB	Other	k__Bacteria|p__Firmicutes|c__CFGB5373|o__OFGB5373|f__FGB5373|g__GGB71149|s__GGB71149_SGB96875|t__SGB96875	Bacteria	Firmicutes	CFGB5373	OFGB5373	FGB5373	GGB71149	GGB71149_SGB96875	1	0	0	1	0	0	0	0
SGB92578	kSGB	Species	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Moraxellales|f__Moraxellaceae|g__Psychrobacter|s__Psychrobacter_urativorans|t__SGB92578	Bacteria	Proteobacteria	Gammaproteobacteria	Moraxellales	Moraxellaceae	Psychrobacter	Psychrobacter_urativorans	15	1	0	3	0	0	12	1
SGB98502	uSGB	Family	k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Micrococcaceae|g__GGB71697|s__GGB71697_SGB98502|t__SGB98502	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Micrococcaceae	GGB71697	GGB71697_SGB98502	5	0	0	4	0	0	1	0
SGB99662	uSGB	Other	k__Bacteria|p__Proteobacteria|c__CFGB7093|o__OFGB7093|f__FGB7093|g__GGB72462|s__GGB72462_SGB99662|t__SGB99662	Bacteria	Proteobacteria	CFGB7093	OFGB7093	FGB7093	GGB72462	GGB72462_SGB99662	3	0	0	1	0	0	2	0
SGB98454	ufSGB	Genus	k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Micrococcaceae|g__Rothia|s__Rothia_SGB98454|t__SGB98454	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Micrococcaceae	Rothia	Rothia_SGB98454	1	0	0	1	0	0	0	0
SGB10444	kSGB	Species	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Moraxellales|f__Moraxellaceae|g__Psychrobacter|s__Psychrobacter_pasteurii|t__SGB10444	Bacteria	Proteobacteria	Gammaproteobacteria	Moraxellales	Moraxellaceae	Psychrobacter	Psychrobacter_pasteurii	4	1	0	2	0	0	1	2
SGB9952	kSGB	Species	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Aeromonadales|f__Aeromonadaceae|g__Aeromonas|s__Aeromonas_bestiarum|t__SGB9952	Bacteria	Proteobacteria	Gammaproteobacteria	Aeromonadales	Aeromonadaceae	Aeromonas	Aeromonas_bestiarum	9	5	3	1	0	0	11	5
SGB17183	kSGB	Species	k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Actinomycetales|f__Actinomycetaceae|g__Trueperella|s__Trueperella_pyogenes|t__SGB17183	Bacteria	Actinobacteria	Actinomycetia	Actinomycetales	Actinomycetaceae	Trueperella	Trueperella_pyogenes	1	18	0	1	0	0	0	18
SGB10092	kSGB	Species	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Cronobacter|s__Cronobacter_turicensis|t__SGB10092	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Cronobacter	Cronobacter_turicensis	6	14	1	1	0	0	4	16
SGB10132	kSGB	Species	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter_mori|t__SGB10132	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter_mori	12	20	2	1	5	1	2	25
SGB7867	kSGB	Species	k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Staphylococcaceae|g__Macrococcus|s__Macrococcus_bohemicus|t__SGB7867	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Macrococcus	Macrococcus_bohemicus	6	5	0	2	0	0	4	5
SGB88011	kSGB	Species	k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Micrococcaceae|g__Pseudarthrobacter|s__Pseudarthrobacter_oxydans|t__SGB88011	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Micrococcaceae	Pseudarthrobacter	Pseudarthrobacter_oxydans	2	1	0	2	0	0	0	1
SGB39105	uSGB	Family	k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Staphylococcaceae|g__GGB26910|s__GGB26910_SGB39105|t__SGB39105	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	GGB26910	GGB26910_SGB39105	6	0	0	2	0	0	0	4
SGB8326	kSGB	Species	k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillales_unclassified|g__Exiguobacterium|s__Exiguobacterium_acetylicum|t__SGB8326	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillales_unclassified	Exiguobacterium	Exiguobacterium_acetylicum	17	27	2	1	0	0	13	32
SGB17089	kSGB	Species	k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Corynebacteriales|f__Corynebacteriaceae|g__Corynebacterium|s__Corynebacterium_testudinoris|t__SGB17089	Bacteria	Actinobacteria	Actinomycetia	Corynebacteriales	Corynebacteriaceae	Corynebacterium	Corynebacterium_testudinoris	3	1	0	1	0	0	2	1
SGB7952	kSGB	Species	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae|g__Enterococcus|s__Enterococcus_casseliflavus|t__SGB7952	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus_casseliflavus	143	74	29	1	87	5	34	119
SGB94704	ufSGB	Genus	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Limosilactobacillus|s__Limosilactobacillus_SGB94704|t__SGB94704	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Limosilactobacillus	Limosilactobacillus_SGB94704	1	0	0	1	0	0	0	0
SGB1186	kSGB	Species	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodospirillales|f__Acetobacteraceae|g__Acetobacter|s__Acetobacter_thailandicus|t__SGB1186	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Acetobacter	Acetobacter_thailandicus	3	7	0	3	0	0	0	7
SGB93139	ufSGB	Other	k__Bacteria|p__Actinobacteria|c__CFGB15700|o__OFGB15700|f__FGB15700|g__GGB69081|s__GGB69081_SGB93139|t__SGB93139	Bacteria	Actinobacteria	CFGB15700	OFGB15700	FGB15700	GGB69081	GGB69081_SGB93139	1	0	0	1	0	0	0	0
SGB12068	kSGB	Species	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas_graminis|t__SGB12068	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas_graminis	1	2	0	1	0	0	0	2
SGB93621	ufSGB	Genus	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Gammaproteobacteria_unclassified|f__Gammaproteobacteria_unclassified|g__Gammaproteobacteria_unclassified|s__Gammaproteobacteria_unclassified_SGB93621|t__SGB93621	Bacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria_unclassified	Gammaproteobacteria_unclassified	Gammaproteobacteria_unclassified	Gammaproteobacteria_unclassified_SGB93621	1	0	0	1	0	0	0	0
SGB94525	ufSGB	Genus	k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Paenibacillaceae|g__Paenibacillus|s__Paenibacillus_SGB94525|t__SGB94525	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	Paenibacillus_SGB94525	1	0	0	1	0	0	0	0
SGB94520	ufSGB	Genus	k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Paenibacillaceae|g__Paenibacillus|s__Paenibacillus_SGB94520|t__SGB94520	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	Paenibacillus_SGB94520	1	0	0	1	0	0	0	0
SGB7907	kSGB	Species	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Carnobacteriaceae|g__Carnobacterium|s__Carnobacterium_inhibens|t__SGB7907	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Carnobacterium	Carnobacterium_inhibens	2	3	0	1	0	0	1	3
SGB94767	ufSGB	Other	k__Bacteria|p__Firmicutes|c__CFGB16483|o__OFGB16483|f__FGB16483|g__GGB70346|s__GGB70346_SGB94767|t__SGB94767	Bacteria	Firmicutes	CFGB16483	OFGB16483	FGB16483	GGB70346	GGB70346_SGB94767	1	0	0	1	0	0	0	0
SGB94437	ufSGB	Genus	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae|g__Enterococcus|s__Enterococcus_SGB94437|t__SGB94437	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus_SGB94437	1	0	0	1	0	0	0	0
SGB10198	kSGB	Species	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Erwiniaceae|g__Erwinia|s__Erwinia_billingiae|t__SGB10198	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Erwiniaceae	Erwinia	Erwinia_billingiae	4	5	0	1	0	0	2	6
SGB10195	kSGB	Species	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Erwiniaceae|g__Erwinia|s__Erwinia_gerundensis|t__SGB10195	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Erwiniaceae	Erwinia	Erwinia_gerundensis	4	5	0	1	0	0	3	5
SGB99575	uSGB	Genus	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Rhizobiaceae|g__Agrobacterium|s__Agrobacterium_SGB99575|t__SGB99575	Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomicrobiales	Rhizobiaceae	Agrobacterium	Agrobacterium_SGB99575	3	0	0	2	0	0	1	0
SGB99275	ufSGB	Other	k__Bacteria|p__Proteobacteria|c__CFGB65347|o__OFGB65347|f__FGB65347|g__GGB72163|s__GGB72163_SGB99275|t__SGB99275	Bacteria	Proteobacteria	CFGB65347	OFGB65347	FGB65347	GGB72163	GGB72163_SGB99275	3	0	0	3	0	0	0	0
SGB99436	ufSGB	Family	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__GGB16263|s__GGB16263_SGB99436|t__SGB99436	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	GGB16263	GGB16263_SGB99436	2	0	0	2	0	0	0	0
SGB99677	uSGB	Family	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__GGB72467|s__GGB72467_SGB99677|t__SGB99677	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	GGB72467	GGB72467_SGB99677	4	0	1	3	0	0	2	0
SGB16899	kSGB	Species	k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Microbacteriaceae|g__Microbacterium|s__Microbacterium_sp_BH_3_3_3|t__SGB16899	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Microbacteriaceae	Microbacterium	Microbacterium_sp_BH_3_3_3	5	6	0	3	0	0	2	6
SGB97837	ufSGB	Other	k__Bacteria|p__Bacteroidetes|c__CFGB57173|o__OFGB57173|f__FGB57173|g__GGB71448|s__GGB71448_SGB97837|t__SGB97837	Bacteria	Bacteroidetes	CFGB57173	OFGB57173	FGB57173	GGB71448	GGB71448_SGB97837	2	0	0	2	0	0	0	0
SGB98343	ufSGB	Genus	k__Bacteria|p__Bacteroidetes|c__Cytophagia|o__Cytophagales|f__Hymenobacteraceae|g__Hymenobacter|s__Hymenobacter_SGB98343|t__SGB98343	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Hymenobacteraceae	Hymenobacter	Hymenobacter_SGB98343	2	0	0	2	0	0	0	0
SGB99254	ufSGB	Genus	k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Oxalobacteraceae|g__Duganella|s__Duganella_SGB99254|t__SGB99254	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Duganella	Duganella_SGB99254	2	0	0	2	0	0	0	0
SGB12706	kSGB	Species	k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Acidovorax|s__Acidovorax_wautersii|t__SGB12706	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Acidovorax	Acidovorax_wautersii	1	1	0	1	0	0	0	1
SGB99276	ufSGB	Other	k__Bacteria|p__Proteobacteria|c__CFGB65347|o__OFGB65347|f__FGB65347|g__GGB72163|s__GGB72163_SGB99276|t__SGB99276	Bacteria	Proteobacteria	CFGB65347	OFGB65347	FGB65347	GGB72163	GGB72163_SGB99276	1	0	0	1	0	0	0	0
SGB12138	kSGB	Species	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas_panacis|t__SGB12138	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas_panacis	3	15	0	1	0	0	1	16
SGB99586	ufSGB	Other	k__Bacteria|p__Proteobacteria|c__CFGB52619|o__OFGB52619|f__FGB52619|g__GGB72402|s__GGB72402_SGB99586|t__SGB99586	Bacteria	Proteobacteria	CFGB52619	OFGB52619	FGB52619	GGB72402	GGB72402_SGB99586	1	0	0	1	0	0	0	0
SGB99426	ufSGB	Genus	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingomonas|s__Sphingomonas_SGB99426|t__SGB99426	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas_SGB99426	1	0	0	1	0	0	0	0
SGB3107	kSGB	Species	k__Bacteria|p__Bacteroidetes|c__Sphingobacteriia|o__Sphingobacteriales|f__Sphingobacteriaceae|g__Pedobacter|s__Pedobacter_suwonensis|t__SGB3107	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	Pedobacter	Pedobacter_suwonensis	1	2	0	1	0	0	0	2
SGB98341	ufSGB	Other	k__Bacteria|p__Bacteroidetes|c__CFGB62445|o__OFGB62445|f__FGB62445|g__GGB71594|s__GGB71594_SGB98341|t__SGB98341	Bacteria	Bacteroidetes	CFGB62445	OFGB62445	FGB62445	GGB71594	GGB71594_SGB98341	1	0	0	1	0	0	0	0
SGB99325	ufSGB	Genus	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Rhodanobacteraceae|g__Dyella|s__Dyella_SGB99325|t__SGB99325	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae	Dyella	Dyella_SGB99325	1	0	0	1	0	0	0	0
SGB94409	ufSGB	Other	k__Bacteria|p__Firmicutes|c__CFGB60657|o__OFGB60657|f__FGB60657|g__GGB70065|s__GGB70065_SGB94409|t__SGB94409	Bacteria	Firmicutes	CFGB60657	OFGB60657	FGB60657	GGB70065	GGB70065_SGB94409	4	0	0	4	0	0	0	0
SGB95373	ufSGB	Other	k__Bacteria|p__Firmicutes|c__CFGB59556|o__OFGB59556|f__FGB59556|g__GGB70914|s__GGB70914_SGB95373|t__SGB95373	Bacteria	Firmicutes	CFGB59556	OFGB59556	FGB59556	GGB70914	GGB70914_SGB95373	1	0	0	1	0	0	0	0
SGB94749	ufSGB	Other	k__Bacteria|p__Firmicutes|c__CFGB4415|o__OFGB4415|f__FGB4415|g__GGB70329|s__GGB70329_SGB94749|t__SGB94749	Bacteria	Firmicutes	CFGB4415	OFGB4415	FGB4415	GGB70329	GGB70329_SGB94749	3	0	0	3	0	0	0	0
SGB94408	ufSGB	Other	k__Bacteria|p__Firmicutes|c__CFGB60657|o__OFGB60657|f__FGB60657|g__GGB70065|s__GGB70065_SGB94408|t__SGB94408	Bacteria	Firmicutes	CFGB60657	OFGB60657	FGB60657	GGB70065	GGB70065_SGB94408	3	0	0	3	0	0	0	0
SGB94713	ufSGB	Other	k__Bacteria|p__Firmicutes|c__CFGB59290|o__OFGB59290|f__FGB59290|g__GGB70296|s__GGB70296_SGB94713|t__SGB94713	Bacteria	Firmicutes	CFGB59290	OFGB59290	FGB59290	GGB70296	GGB70296_SGB94713	2	0	0	2	0	0	0	0
SGB94754	ufSGB	Other	k__Bacteria|p__Firmicutes|c__CFGB61008|o__OFGB61008|f__FGB61008|g__GGB70333|s__GGB70333_SGB94754|t__SGB94754	Bacteria	Firmicutes	CFGB61008	OFGB61008	FGB61008	GGB70333	GGB70333_SGB94754	1	0	0	1	0	0	0	0
SGB94751	ufSGB	Other	k__Bacteria|p__Firmicutes|c__CFGB4415|o__OFGB4415|f__FGB4415|g__GGB70330|s__GGB70330_SGB94751|t__SGB94751	Bacteria	Firmicutes	CFGB4415	OFGB4415	FGB4415	GGB70330	GGB70330_SGB94751	3	0	0	3	0	0	0	0
SGB95374	ufSGB	Other	k__Bacteria|p__Firmicutes|c__CFGB16695|o__OFGB16695|f__FGB16695|g__GGB70915|s__GGB70915_SGB95374|t__SGB95374	Bacteria	Firmicutes	CFGB16695	OFGB16695	FGB16695	GGB70915	GGB70915_SGB95374	1	0	0	1	0	0	0	0
SGB94750	ufSGB	Other	k__Bacteria|p__Firmicutes|c__CFGB4415|o__OFGB4415|f__FGB4415|g__GGB70329|s__GGB70329_SGB94750|t__SGB94750	Bacteria	Firmicutes	CFGB4415	OFGB4415	FGB4415	GGB70329	GGB70329_SGB94750	1	0	0	1	0	0	0	0
SGB94753	ufSGB	Other	k__Bacteria|p__Firmicutes|c__CFGB4415|o__OFGB4415|f__FGB4415|g__GGB70332|s__GGB70332_SGB94753|t__SGB94753	Bacteria	Firmicutes	CFGB4415	OFGB4415	FGB4415	GGB70332	GGB70332_SGB94753	1	0	0	1	0	0	0	0
SGB94710	ufSGB	Other	k__Bacteria|p__Firmicutes|c__CFGB42191|o__OFGB42191|f__FGB42191|g__GGB70294|s__GGB70294_SGB94710|t__SGB94710	Bacteria	Firmicutes	CFGB42191	OFGB42191	FGB42191	GGB70294	GGB70294_SGB94710	1	0	0	1	0	0	0	0
SGB94712	ufSGB	Other	k__Bacteria|p__Firmicutes|c__CFGB47365|o__OFGB47365|f__FGB47365|g__GGB70295|s__GGB70295_SGB94712|t__SGB94712	Bacteria	Firmicutes	CFGB47365	OFGB47365	FGB47365	GGB70295	GGB70295_SGB94712	2	0	0	2	0	0	0	0
SGB94752	ufSGB	Other	k__Bacteria|p__Firmicutes|c__CFGB61007|o__OFGB61007|f__FGB61007|g__GGB70331|s__GGB70331_SGB94752|t__SGB94752	Bacteria	Firmicutes	CFGB61007	OFGB61007	FGB61007	GGB70331	GGB70331_SGB94752	1	0	0	1	0	0	0	0
SGB92541	uSGB	Family	k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Alicyclobacillaceae|g__GGB68561|s__GGB68561_SGB92541|t__SGB92541	Bacteria	Firmicutes	Bacilli	Bacillales	Alicyclobacillaceae	GGB68561	GGB68561_SGB92541	2	0	0	1	0	0	1	0
SGB94756	ufSGB	Other	k__Bacteria|p__Firmicutes|c__CFGB47196|o__OFGB47196|f__FGB47196|g__GGB70335|s__GGB70335_SGB94756|t__SGB94756	Bacteria	Firmicutes	CFGB47196	OFGB47196	FGB47196	GGB70335	GGB70335_SGB94756	1	0	0	1	0	0	0	0
SGB94570	uSGB	Genus	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Carnobacteriaceae|g__Carnobacterium|s__Carnobacterium_SGB94570|t__SGB94570	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Carnobacterium	Carnobacterium_SGB94570	3	0	0	2	0	0	1	0
SGB94410	ufSGB	Other	k__Bacteria|p__Firmicutes|c__CFGB60657|o__OFGB60657|f__FGB60657|g__GGB70066|s__GGB70066_SGB94410|t__SGB94410	Bacteria	Firmicutes	CFGB60657	OFGB60657	FGB60657	GGB70066	GGB70066_SGB94410	1	0	0	1	0	0	0	0
SGB94711	ufSGB	Other	k__Bacteria|p__Firmicutes|c__CFGB42191|o__OFGB42191|f__FGB42191|g__GGB70294|s__GGB70294_SGB94711|t__SGB94711	Bacteria	Firmicutes	CFGB42191	OFGB42191	FGB42191	GGB70294	GGB70294_SGB94711	1	0	0	1	0	0	0	0
SGB94714	ufSGB	Other	k__Bacteria|p__Firmicutes|c__CFGB56043|o__OFGB56043|f__FGB56043|g__GGB70297|s__GGB70297_SGB94714|t__SGB94714	Bacteria	Firmicutes	CFGB56043	OFGB56043	FGB56043	GGB70297	GGB70297_SGB94714	1	0	0	1	0	0	0	0
SGB94755	ufSGB	Other	k__Bacteria|p__Firmicutes|c__CFGB59309|o__OFGB59309|f__FGB59309|g__GGB70334|s__GGB70334_SGB94755|t__SGB94755	Bacteria	Firmicutes	CFGB59309	OFGB59309	FGB59309	GGB70334	GGB70334_SGB94755	1	0	0	1	0	0	0	0
SGB7901	kSGB	Species	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Carnobacteriaceae|g__Jeotgalibaca|s__Jeotgalibaca_dankookensis|t__SGB7901	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Jeotgalibaca	Jeotgalibaca_dankookensis	1	2	0	1	0	0	0	2
SGB12985	kSGB	Species	k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Paraburkholderia|s__Paraburkholderia_tropica|t__SGB12985	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Paraburkholderia	Paraburkholderia_tropica	2	11	0	1	0	0	1	11
SGB96968	ufSGB	Genus	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Limosilactobacillus|s__Limosilactobacillus_SGB96968|t__SGB96968	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Limosilactobacillus	Limosilactobacillus_SGB96968	1	0	0	1	0	0	0	0
SGB96955	ufSGB	Other	k__Bacteria|p__Firmicutes|c__CFGB5028|o__OFGB5028|f__FGB5028|g__GGB71216|s__GGB71216_SGB96955|t__SGB96955	Bacteria	Firmicutes	CFGB5028	OFGB5028	FGB5028	GGB71216	GGB71216_SGB96955	1	0	0	1	0	0	0	0
